cgpa,backlogs,certifications,internship,aptitude,technical,communication,projects,hackathon,resume,branch,placement_readiness,company_fit,placement_score
6.75,2,3,1,6,4,5,2,0,7,ECE,1,Tier 3,32.94460641399417
7.97,2,4,1,5,5,7,3,0,6,CSE,1,Tier 2,38.57725947521865
6.98,3,4,1,6,6,5,2,1,5,ECE,1,Tier 3,35.096209912536445
8.36,2,5,1,8,4,6,4,1,8,CSE,1,Tier 2,42.61224489795919
6.23,2,1,1,3,3,4,2,0,4,CSE,0,Not Eligible,25.620991253644316
9.5,1,5,1,5,9,5,4,1,5,CIVIL,1,Tier 1,46.79300291545189
7.37,3,4,1,3,6,6,2,1,4,CSE,1,Tier 3,34.32069970845481
6.67,2,3,1,3,4,4,3,1,5,MECH,1,Tier 3,30.472303206997083
5.89,3,4,1,6,5,7,1,0,5,AI&DS,0,Not Eligible,32.31486880466473
6.41,2,2,1,5,5,4,1,1,4,CSE,0,Not Eligible,30.309037900874635
7.56,2,3,1,4,6,7,2,1,5,CSE,1,Tier 2,37.27696793002916
7.02,2,3,1,5,5,3,2,0,5,MECH,1,Tier 3,31.084548104956273
8.58,3,4,2,8,7,7,4,1,5,CSE,1,Tier 3,46.64139941690962
7.3,2,3,1,8,6,7,3,1,5,CIVIL,1,Tier 3,40.17492711370263
6.72,2,4,1,5,7,6,2,0,4,CSE,1,Tier 3,36.09912536443149
7.84,2,3,1,2,5,4,4,1,3,CIVIL,1,Tier 3,32.95626822157434
8.13,2,5,1,6,6,5,3,1,6,CSE,1,Tier 2,40.46064139941691
6.4,2,2,1,6,3,5,3,0,3,ISE,0,Not Eligible,29.854227405247812
6.4,2,3,1,5,4,5,3,1,6,CIVIL,0,Not Eligible,32.76967930029155
5.57,2,2,1,5,5,5,1,0,4,ECE,0,Not Eligible,28.548104956268222
8.23,2,6,1,6,7,6,4,1,6,MECH,1,Tier 2,43.69679300291545
7.99,2,4,1,4,5,8,3,0,5,CSE,1,Tier 2,38.32069970845481
7.43,2,2,1,4,5,8,3,1,5,CSE,1,Tier 3,37.049562682215736
8.65,2,3,1,5,5,6,3,1,8,ECE,1,Tier 2,39.7667638483965
8.49,2,5,1,7,5,7,3,1,4,ECE,1,Tier 2,41.23615160349854
7.75,2,5,1,4,6,6,3,1,4,CIVIL,1,Tier 2,37.90087463556851
8.77,2,5,1,7,6,8,3,0,6,ECE,1,Tier 2,43.7667638483965
6.56,2,3,1,5,3,6,2,1,5,MECH,1,Tier 3,31.446064139941694
6.13,1,4,1,7,4,3,2,0,5,MECH,0,Not Eligible,31.568513119533527
6.79,3,3,1,5,5,4,3,1,6,CIVIL,1,Tier 3,32.57725947521866
5.76,2,3,1,2,2,3,1,0,3,MECH,0,Not Eligible,21.446064139941694
7.59,2,3,1,6,3,9,3,0,6,AI&DS,1,Tier 2,37.475218658892125
9.19,2,4,1,9,6,7,4,1,5,CSE,1,Tier 2,46.10495626822157
5.6,3,1,1,5,2,4,1,0,5,CSE,0,Not Eligible,23.206997084548103
6.18,3,3,1,3,2,4,1,1,3,ISE,0,Not Eligible,23.784256559766764
7.36,2,4,1,4,6,6,2,0,6,MECH,1,Tier 3,35.76093294460641
9.17,1,5,1,5,7,8,4,0,6,CSE,1,Tier 1,46.5072886297376
6.95,2,3,1,8,4,6,2,1,4,AI&DS,1,Tier 3,35.481049562682216
7.52,3,3,1,5,5,5,3,0,4,CIVIL,1,Tier 3,32.9795918367347
5.62,3,2,1,3,2,5,1,1,6,CSE,0,Not Eligible,24.55393586005831
6.31,2,2,1,4,5,5,2,0,4,CIVIL,0,Not Eligible,29.842565597667637
9.73,2,7,1,6,7,6,6,0,8,MECH,1,Tier 2,48.6530612244898
9.45,2,5,1,8,6,6,4,1,6,CSE,1,Tier 2,45.97667638483965
5.11,3,2,0,2,2,4,1,0,6,MECH,0,Not Eligible,18.41399416909621
9.32,1,7,2,8,6,7,4,1,5,AI&DS,1,Tier 1,50.85131195335278
7.91,2,3,1,6,5,6,2,0,7,MECH,1,Tier 2,36.86880466472303
8.77,2,4,1,8,6,7,5,1,6,CIVIL,1,Tier 2,45.51603498542274
7.37,2,3,1,7,5,7,3,1,6,CSE,1,Tier 3,39.27696793002916
7.55,2,4,1,5,5,5,3,1,4,MECH,1,Tier 2,35.65597667638484
7.47,2,4,1,5,5,6,2,0,6,CSE,1,Tier 3,35.9533527696793
8.0,2,5,1,6,6,7,3,0,7,CSE,1,Tier 2,41.54518950437318
6.27,3,5,1,4,5,4,3,0,5,ECE,0,Not Eligible,30.93877551020408
5.5,2,0,1,2,4,4,2,1,2,MECH,0,Not Eligible,23.760932944606413
6.92,2,4,1,7,6,5,3,0,4,ECE,1,Tier 3,36.448979591836725
8.12,2,4,1,6,5,8,3,0,5,ISE,1,Tier 2,39.860058309037896
6.54,2,3,1,3,4,5,2,1,6,MECH,1,Tier 3,30.68221574344023
8.02,2,4,1,3,6,6,4,1,5,CSE,1,Tier 2,38.81049562682216
9.5,1,5,1,3,8,7,3,1,6,ISE,1,Tier 1,45.77259475218659
6.02,3,4,1,5,3,4,1,0,4,CSE,0,Not Eligible,26.4198250728863
8.02,2,5,1,5,6,4,4,1,8,MECH,1,Tier 2,39.97667638483965
7.34,2,4,1,4,4,7,3,1,6,CSE,1,Tier 3,36.45481049562682
8.77,3,6,1,7,7,7,3,1,6,AI&DS,1,Tier 3,44.64139941690962
6.44,2,2,1,4,4,4,3,1,4,CSE,0,Not Eligible,30.215743440233233
8.08,2,3,2,6,4,5,3,1,6,ECE,1,Tier 2,38.91545189504374
8.62,2,3,1,6,6,7,4,1,5,ECE,1,Tier 2,42.0466472303207
9.25,2,5,1,6,9,6,4,1,7,CSE,1,Tier 2,48.10495626822158
8.05,1,4,1,3,6,6,4,1,4,ECE,1,Tier 2,39.30029154518951
7.49,3,4,1,4,8,4,3,0,6,CSE,1,Tier 3,36.71720116618076
7.85,2,4,1,6,4,6,3,1,5,CIVIL,1,Tier 2,37.05539358600583
8.77,2,4,1,5,7,7,4,0,7,AI&DS,1,Tier 2,43.62099125364431
7.71,2,5,1,7,3,7,3,0,8,CIVIL,1,Tier 2,38.26822157434402
5.5,2,2,1,7,3,4,2,0,5,ECE,0,Not Eligible,27.988338192419825
9.15,2,6,2,7,8,6,4,1,8,CSE,1,Tier 2,50.84548104956268
8.07,2,3,1,8,7,4,3,0,7,CSE,1,Tier 2,40.501457725947525
8.03,2,4,1,6,5,7,3,0,4,ECE,1,Tier 2,38.244897959183675
6.6,2,2,1,4,6,6,2,0,5,MECH,1,Tier 3,32.82798833819242
7.97,3,4,1,6,5,6,4,0,6,CIVIL,1,Tier 3,37.70262390670553
7.19,3,4,1,8,5,4,2,0,6,ECE,1,Tier 3,34.44314868804665
7.95,2,4,1,5,5,4,4,1,6,AI&DS,1,Tier 2,37.66763848396501
6.1,3,2,1,3,3,4,2,0,5,ECE,0,Not Eligible,24.956268221574344
7.97,2,4,1,4,7,7,4,0,6,MECH,1,Tier 2,40.61807580174927
9.99,2,4,1,6,8,8,5,1,7,CSE,1,Tier 2,50.27405247813411
5.68,3,3,1,3,5,3,2,0,3,CSE,0,Not Eligible,25.679300291545186
9.59,2,5,2,9,8,7,4,0,6,MECH,1,Tier 2,51.177842565597665
7.23,3,5,1,5,4,4,3,1,4,MECH,1,Tier 3,32.47230320699708
8.78,2,4,1,7,8,6,4,1,6,ECE,1,Tier 2,45.533527696793
8.39,2,4,1,5,7,7,4,0,5,CSE,1,Tier 2,42.08163265306123
7.69,2,3,1,4,4,7,3,0,5,CSE,1,Tier 2,35.17201166180758
8.23,2,5,1,4,6,7,4,1,5,CSE,1,Tier 2,41.36443148688046
8.82,3,4,1,5,6,6,3,1,6,ECE,1,Tier 3,39.77259475218659
7.22,2,4,1,6,7,6,3,0,5,CSE,1,Tier 3,39.01457725947522
6.98,2,3,1,6,6,5,2,1,5,ECE,1,Tier 3,35.67930029154519
8.0,2,3,1,6,6,6,3,0,4,ECE,1,Tier 2,37.90087463556851
8.49,2,4,1,4,8,6,3,1,6,ECE,1,Tier 2,41.965014577259474
8.32,1,3,1,6,4,6,3,1,7,ECE,1,Tier 2,39.481049562682216
8.45,3,5,1,4,5,5,4,0,7,ECE,1,Tier 3,37.37609329446064
7.31,3,3,1,6,5,5,3,1,6,ECE,1,Tier 3,35.23615160349854
8.54,3,5,1,6,9,8,4,1,6,CIVIL,1,Tier 3,46.57142857142858
6.17,2,3,1,3,3,3,1,0,6,ECE,0,Not Eligible,25.516034985422742
7.63,3,4,1,7,4,4,3,0,5,ECE,1,Tier 3,33.755102040816325
5.13,4,3,1,7,2,3,1,0,4,AI&DS,0,Not Eligible,22.53061224489796
6.98,3,4,1,6,6,8,3,1,4,CSE,1,Tier 3,38.44897959183673
7.11,3,4,1,5,4,6,3,1,6,MECH,1,Tier 3,34.303206997084544
7.2,3,3,1,5,5,5,3,1,6,ECE,1,Tier 3,34.31486880466472
8.09,2,3,1,5,7,6,4,1,6,CIVIL,1,Tier 2,40.9737609329446
7.17,2,3,1,4,5,6,2,1,7,ECE,1,Tier 3,35.137026239067055
7.35,2,3,1,5,5,5,3,0,6,CSE,1,Tier 3,35.160349854227405
6.68,2,3,1,3,5,4,2,1,6,CSE,1,Tier 3,31.65597667638484
7.13,2,3,1,2,4,5,3,0,6,CIVIL,1,Tier 3,30.985422740524783
6.64,2,4,1,5,4,4,2,0,4,MECH,1,Tier 3,30.274052478134113
5.88,3,2,1,4,4,4,1,0,4,CSE,0,Not Eligible,25.446064139941694
7.8,1,4,1,5,6,6,3,0,6,MECH,1,Tier 2,39.30029154518951
8.0,2,5,1,4,5,5,4,0,6,CSE,1,Tier 2,37.60932944606414
7.85,2,4,1,6,3,9,3,0,6,CSE,1,Tier 2,38.51311953352769
7.39,3,4,1,4,6,6,4,0,5,ECE,1,Tier 3,36.10495626822158
7.15,3,3,1,5,6,4,3,0,5,ECE,1,Tier 3,33.20699708454811
8.74,2,4,1,8,7,4,4,1,6,CIVIL,1,Tier 2,43.13119533527697
7.56,2,3,1,6,6,5,4,1,6,MECH,1,Tier 2,38.734693877551024
7.44,2,3,1,3,5,6,3,1,6,AI&DS,1,Tier 3,35.609329446064145
5.44,2,3,1,2,4,5,1,0,3,CIVIL,0,Not Eligible,24.96793002915452
7.03,3,3,1,5,6,5,3,0,3,CSE,1,Tier 3,33.288629737609334
7.15,2,2,1,3,5,5,2,1,4,CIVIL,1,Tier 3,31.45772594752187
7.2,2,5,1,2,8,4,2,1,5,CIVIL,1,Tier 3,35.626822157434404
7.73,2,4,1,6,4,5,4,0,4,AI&DS,1,Tier 2,35.970845481049565
7.6,3,3,1,6,6,4,4,0,6,CSE,1,Tier 3,36.326530612244895
7.82,2,4,1,6,4,5,4,1,7,CIVIL,1,Tier 2,37.87755102040817
8.33,3,5,1,6,7,8,4,0,7,CSE,1,Tier 3,43.87172011661808
8.52,2,6,1,6,5,5,4,1,7,ECE,1,Tier 2,41.5801749271137
8.16,2,3,1,5,5,7,4,1,7,ECE,1,Tier 2,40.221574344023324
9.35,1,6,1,7,6,8,5,1,5,ISE,1,Tier 1,48.862973760932945
5.34,3,3,1,6,3,3,2,0,4,ECE,0,Not Eligible,25.084548104956266
6.52,2,3,1,4,4,4,2,0,6,ECE,0,Not Eligible,29.772594752186592
5.17,3,2,1,2,2,5,1,0,4,MECH,0,Not Eligible,20.85131195335277
7.94,2,3,1,4,6,5,3,0,5,CSE,1,Tier 2,36.19241982507289
8.93,2,5,2,5,6,6,4,0,8,ECE,1,Tier 2,44.921282798833815
6.7,3,3,1,5,6,7,1,1,5,ECE,1,Tier 3,34.16909620991254
9.12,2,6,1,3,8,8,5,0,8,ECE,1,Tier 2,47.00291545189504
5.79,3,3,1,5,3,4,2,1,3,CSE,0,Not Eligible,26.746355685131196
9.17,2,4,1,7,9,8,5,1,6,CSE,1,Tier 2,50.29737609329445
7.06,3,2,1,2,5,5,3,0,6,CSE,1,Tier 3,30.717201166180757
6.07,3,3,1,3,3,6,3,0,5,CIVIL,0,Not Eligible,27.965014577259478
7.46,2,4,1,5,6,3,3,1,3,ECE,1,Tier 3,34.623906705539355
6.75,3,3,1,5,5,5,2,1,5,ECE,1,Tier 3,32.21574344023323
6.85,3,3,1,6,4,3,2,0,8,ECE,1,Tier 3,30.64139941690962
6.92,3,3,1,5,4,5,2,0,6,MECH,1,Tier 3,30.76384839650146
8.47,2,6,1,8,6,6,4,1,7,CSE,1,Tier 2,45.282798833819236
7.61,2,4,1,5,5,7,2,1,5,CSE,1,Tier 2,37.51020408163265
6.93,3,3,1,3,6,6,3,1,6,ECE,1,Tier 3,34.42565597667638
7.82,1,4,1,4,6,5,4,1,6,MECH,1,Tier 2,39.481049562682216
8.16,2,4,1,7,5,6,3,0,7,ISE,1,Tier 2,39.78425655976677
6.8,2,5,1,5,5,5,2,1,6,CSE,1,Tier 3,35.36443148688046
7.25,2,3,1,6,6,5,3,0,6,CIVIL,1,Tier 3,36.44314868804665
6.18,3,3,1,5,3,5,2,1,5,CSE,0,Not Eligible,29.17784256559767
6.46,3,3,1,2,3,6,3,1,3,CSE,0,Not Eligible,28.355685131195337
8.04,2,5,1,4,6,5,2,0,4,CSE,1,Tier 2,36.221574344023324
6.46,2,5,1,3,4,4,2,1,5,ISE,0,Not Eligible,30.688046647230316
7.57,2,4,1,4,5,5,3,1,7,MECH,1,Tier 2,36.27405247813412
8.13,3,4,1,5,6,9,3,0,7,ECE,1,Tier 3,40.75218658892128
6.1,3,3,1,6,4,5,2,0,4,ECE,0,Not Eligible,29.32944606413994
7.7,2,2,1,7,6,7,3,0,4,MECH,1,Tier 2,38.25072886297376
6.75,2,4,1,4,6,6,2,0,6,CSE,1,Tier 3,35.13119533527696
9.43,2,5,1,6,7,8,4,0,5,CSE,1,Tier 2,46.087463556851304
7.45,2,4,1,4,8,6,4,0,4,CIVIL,1,Tier 3,39.12536443148687
8.49,2,4,1,6,8,7,4,1,5,CSE,1,Tier 2,45.02623906705539
7.65,3,4,1,6,7,4,3,0,5,MECH,1,Tier 3,36.41399416909621
5.64,3,2,1,5,4,5,1,1,6,CSE,0,Not Eligible,28.379008746355687
7.89,2,5,1,7,8,6,3,0,7,CSE,1,Tier 2,43.539358600583085
9.31,2,5,1,3,7,7,4,1,6,ISE,1,Tier 2,43.98250728862974
7.8,2,6,1,5,5,6,2,0,7,ISE,1,Tier 2,37.98833819241983
8.54,2,5,1,8,6,7,3,0,6,MECH,1,Tier 2,43.072886297376094
8.85,2,4,1,5,6,8,4,1,7,ECE,1,Tier 2,44.052478134110785
6.65,2,3,1,6,5,2,3,1,7,ECE,1,Tier 3,33.06122448979592
6.58,2,3,1,4,5,4,2,0,5,ECE,1,Tier 3,30.606413994169095
7.83,3,2,1,6,6,4,4,0,6,MECH,1,Tier 3,35.70845481049563
7.24,2,5,1,3,5,6,3,0,5,MECH,1,Tier 3,34.67638483965014
8.63,2,5,2,4,7,6,4,0,7,CIVIL,1,Tier 2,44.25072886297376
8.94,2,5,2,7,8,8,5,0,6,ECE,1,Tier 2,50.47813411078717
7.07,2,4,1,6,6,5,4,1,6,CIVIL,1,Tier 3,38.460641399416915
6.68,2,2,1,5,5,4,3,1,7,CSE,1,Tier 3,33.84256559766764
8.39,3,4,1,4,6,7,3,0,7,CSE,1,Tier 3,39.02040816326531
6.81,1,4,1,5,3,5,2,0,5,MECH,1,Tier 3,31.88338192419825
8.56,1,4,1,8,4,6,4,1,6,CSE,1,Tier 2,42.67055393586006
7.28,3,2,1,8,7,6,3,0,2,ECE,1,Tier 3,36.64139941690962
8.0,2,4,1,5,5,8,4,1,5,MECH,1,Tier 2,40.37900874635568
6.03,2,3,1,2,3,5,2,0,6,ECE,0,Not Eligible,27.166180758017493
7.86,2,4,1,7,6,6,4,0,7,CSE,1,Tier 2,41.44606413994169
7.36,2,4,1,5,6,9,4,0,5,CIVIL,1,Tier 3,40.42565597667638
7.75,2,5,1,7,6,5,3,0,6,CSE,1,Tier 2,39.650145772594755
6.4,3,3,1,5,6,4,1,0,5,ISE,0,Not Eligible,30.291545189504376
8.23,2,5,1,4,8,6,4,1,7,CSE,1,Tier 2,43.69679300291545
8.74,2,4,1,6,6,8,5,1,9,MECH,1,Tier 2,46.19241982507288
6.6,3,4,1,7,5,4,2,0,6,ISE,1,Tier 3,32.82798833819242
6.03,3,3,1,4,3,6,2,0,4,ISE,0,Not Eligible,27.603498542274053
5.42,3,1,0,3,3,3,2,1,4,CIVIL,0,Not Eligible,20.26822157434402
7.92,2,3,2,3,5,6,3,1,7,CIVIL,1,Tier 2,38.78134110787171
7.81,2,3,1,4,4,6,3,1,4,ECE,1,Tier 3,34.6530612244898
7.64,2,3,1,5,5,5,3,1,5,ECE,1,Tier 2,35.8134110787172
6.66,2,4,0,6,4,4,1,0,6,MECH,0,Not Eligible,28.705539358600586
7.18,2,3,1,3,6,6,2,1,7,CIVIL,1,Tier 3,35.44606413994169
7.78,2,3,1,8,5,7,3,1,6,CIVIL,1,Tier 2,40.285714285714285
7.49,2,3,1,3,6,3,4,0,5,MECH,1,Tier 3,33.36443148688046
9.75,2,6,1,10,9,7,5,1,7,MECH,1,Tier 2,53.790087463556844
6.26,3,3,1,7,3,5,2,1,5,MECH,0,Not Eligible,30.33819241982507
8.09,3,4,1,6,5,6,3,1,6,ISE,1,Tier 3,38.20408163265306
7.22,2,4,1,3,5,5,3,0,5,CSE,1,Tier 3,33.62099125364431
7.29,3,5,1,5,5,4,4,1,6,CSE,1,Tier 3,35.930029154518955
8.16,2,4,1,5,7,8,4,0,5,AI&DS,1,Tier 2,42.55393586005831
8.08,2,5,1,4,7,7,4,1,9,ECE,1,Tier 2,43.72594752186589
9.81,1,6,2,7,8,7,4,1,7,ECE,1,Tier 1,53.31195335276968
6.22,2,3,0,3,4,4,2,1,6,CIVIL,0,Not Eligible,26.91545189504373
6.08,3,5,1,3,4,4,3,0,5,CIVIL,0,Not Eligible,28.565597667638485
8.19,2,3,1,5,4,3,4,0,7,CSE,1,Tier 2,35.02623906705539
7.73,2,4,1,5,5,6,2,0,4,CSE,1,Tier 2,35.533527696793
6.81,2,2,1,8,5,6,2,0,3,MECH,1,Tier 3,34.06997084548105
5.93,2,3,1,4,4,5,2,1,5,MECH,0,Not Eligible,29.9067055393586
5.97,2,4,0,5,3,4,1,0,7,CSE,0,Not Eligible,26.47813411078717
8.91,3,6,1,6,5,7,3,0,8,CIVIL,1,Tier 3,41.38775510204082
6.5,3,4,1,5,4,4,2,1,4,ECE,0,Not Eligible,29.88338192419825
6.97,2,3,0,5,7,5,2,0,6,ECE,1,Tier 3,33.32944606413994
6.64,2,3,1,6,4,5,2,0,4,AI&DS,1,Tier 3,31.731778425655975
7.07,2,2,1,5,6,6,2,0,6,ECE,1,Tier 3,34.96209912536443
5.86,2,4,1,5,5,6,2,0,5,CSE,0,Not Eligible,32.69970845481049
7.56,2,4,1,5,5,5,3,0,7,CSE,1,Tier 2,36.548104956268226
5.84,2,2,1,4,3,3,1,1,3,CSE,0,Not Eligible,24.938775510204078
8.46,3,6,1,4,7,6,4,1,4,AI&DS,1,Tier 3,41.03790087463556
6.67,2,2,1,5,5,7,1,1,5,CSE,1,Tier 3,33.82507288629738
7.62,2,4,1,6,5,5,3,1,4,ECE,1,Tier 2,36.6530612244898
8.83,2,5,1,6,6,7,2,1,5,MECH,1,Tier 2,41.68513119533529
7.95,2,5,1,6,6,7,3,0,6,CSE,1,Tier 2,41.0204081632653
7.6,2,4,1,5,6,5,3,1,5,MECH,1,Tier 2,37.3469387755102
6.97,2,2,1,5,4,4,2,0,8,CSE,1,Tier 3,31.871720116618075
7.0,2,3,1,4,5,6,3,1,5,CSE,1,Tier 3,35.13119533527696
8.01,3,5,1,6,6,6,4,1,5,AI&DS,1,Tier 3,40.39650145772595
9.87,1,6,1,6,7,8,3,1,7,ECE,1,Tier 1,49.18950437317785
7.98,2,5,1,6,5,8,3,1,4,MECH,1,Tier 2,40.34402332361516
7.67,2,3,1,7,5,6,1,1,6,CIVIL,1,Tier 2,36.74052478134111
8.21,3,4,1,5,5,5,3,1,6,CSE,1,Tier 3,36.95626822157434
7.4,2,3,1,6,8,6,3,1,5,ECE,1,Tier 3,40.49562682215744
5.79,2,3,1,4,3,5,0,1,5,MECH,0,Not Eligible,26.746355685131196
7.68,2,4,2,8,7,7,4,0,6,MECH,1,Tier 2,45.35860058309037
9.37,2,6,1,6,9,7,4,1,8,ECE,1,Tier 2,49.91836734693877
6.43,4,4,1,6,4,4,2,0,8,MECH,0,Not Eligible,30.05247813411079
8.07,1,5,1,6,6,4,4,1,5,CIVIL,1,Tier 2,40.64723032069971
6.54,2,3,1,3,4,5,1,0,4,CSE,0,Not Eligible,28.495626822157437
7.6,3,3,1,5,4,9,2,1,6,CSE,1,Tier 3,36.76384839650146
6.04,2,3,0,6,2,4,1,0,2,CSE,0,Not Eligible,23.393586005830908
7.36,2,3,1,5,5,6,4,0,6,MECH,1,Tier 3,36.48979591836735
8.3,2,4,1,3,6,5,4,0,6,ISE,1,Tier 2,37.842565597667644
7.05,2,3,1,5,7,4,3,1,6,CIVIL,1,Tier 3,36.530612244897966
7.99,2,3,1,4,6,6,3,1,5,CSE,1,Tier 2,38.029154518950435
8.44,2,3,1,6,8,6,4,1,6,CIVIL,1,Tier 2,43.48104956268221
9.12,2,5,1,8,6,4,4,0,7,CIVIL,1,Tier 2,42.775510204081634
6.67,3,3,1,6,6,7,2,1,5,MECH,1,Tier 3,35.57434402332361
7.21,2,2,1,7,6,6,3,1,4,MECH,1,Tier 3,37.393586005830905
6.33,2,3,1,4,5,5,2,0,5,CIVIL,0,Not Eligible,30.897959183673468
9.83,2,7,1,6,7,7,5,0,9,CIVIL,1,Tier 2,49.26530612244899
9.12,2,6,2,5,7,7,4,0,7,CIVIL,1,Tier 2,47.29446064139942
7.62,3,5,1,4,7,6,3,1,6,CSE,1,Tier 3,38.98542274052478
8.64,2,5,1,5,6,7,3,0,8,MECH,1,Tier 2,41.93586005830904
7.56,3,5,1,3,5,7,2,0,5,CIVIL,1,Tier 3,34.06997084548105
7.86,2,3,1,7,5,7,4,1,7,CSE,1,Tier 2,41.44606413994169
5.99,3,2,1,1,6,7,2,0,4,CSE,0,Not Eligible,29.28279883381924
8.29,2,2,1,8,7,5,4,0,7,MECH,1,Tier 2,41.61516034985423
6.21,2,4,1,6,6,4,1,0,6,CSE,0,Not Eligible,33.0204081632653
8.57,2,6,1,6,7,7,3,1,6,ECE,1,Tier 2,44.437317784256564
8.39,2,4,1,4,6,5,3,0,6,ECE,1,Tier 2,37.70845481049563
8.13,2,4,1,3,6,5,3,1,7,CSE,1,Tier 2,38.12827988338193
5.56,2,2,1,3,5,5,1,0,2,ISE,0,Not Eligible,26.34402332361516
6.91,2,4,1,6,4,6,3,0,5,CIVIL,1,Tier 3,34.53644314868805
6.77,2,4,1,5,6,6,2,0,6,CSE,1,Tier 3,35.89504373177842
7.09,2,2,1,3,5,5,4,1,5,CSE,1,Tier 3,33.97667638483965
5.98,2,3,1,6,1,5,2,0,5,ECE,0,Not Eligible,27.224489795918366
9.19,1,5,2,8,8,7,3,1,4,ECE,1,Tier 1,50.18658892128279
7.66,3,4,1,5,4,6,4,1,5,CSE,1,Tier 3,36.139941690962104
6.91,2,4,1,5,6,4,2,0,6,CIVIL,1,Tier 3,33.9533527696793
7.2,3,3,1,3,6,4,3,1,5,CIVIL,1,Tier 3,32.565597667638485
7.35,2,4,1,5,5,6,2,0,4,CIVIL,1,Tier 3,34.43148688046647
7.79,3,4,1,6,6,5,4,1,7,CIVIL,1,Tier 3,38.991253644314874
7.55,2,5,1,6,6,4,4,0,6,MECH,1,Tier 2,38.13411078717201
9.06,2,5,1,5,6,7,4,1,5,MECH,1,Tier 2,43.10787172011662
7.49,2,4,1,5,6,7,3,0,6,AI&DS,1,Tier 3,38.903790087463555
9.83,2,5,2,6,9,4,5,1,5,MECH,1,Tier 2,49.26530612244899
8.69,2,4,1,5,8,6,4,1,6,MECH,1,Tier 2,43.772594752186585
6.57,3,4,1,5,3,6,2,0,5,MECH,1,Tier 3,30.005830903790088
9.14,2,5,1,3,7,5,4,1,5,CSE,1,Tier 2,41.64431486880466
6.15,2,3,1,4,3,4,2,0,6,AI&DS,0,Not Eligible,28.250728862973762
8.53,2,6,1,6,5,5,4,1,7,CSE,1,Tier 2,41.889212827988345
7.15,2,4,1,4,5,4,3,0,6,MECH,1,Tier 3,33.352769679300295
8.82,2,5,1,5,7,6,4,1,7,CSE,1,Tier 2,44.291545189504376
8.77,2,4,1,5,8,5,3,1,4,CIVIL,1,Tier 2,41.28862973760933
8.49,2,2,1,5,6,5,4,0,8,AI&DS,1,Tier 2,39.4868804664723
8.42,2,4,1,6,6,6,3,1,6,ECE,1,Tier 2,40.967930029154516
6.91,3,3,1,5,5,8,3,0,4,CIVIL,1,Tier 3,34.53644314868805
5.94,3,3,1,1,3,5,3,0,5,CSE,0,Not Eligible,25.842565597667637
7.22,2,3,1,6,4,6,3,1,6,CSE,1,Tier 3,36.24489795918367
6.43,3,3,1,4,5,6,3,0,6,CSE,0,Not Eligible,32.53061224489796
8.09,2,3,1,8,5,5,3,1,5,CSE,1,Tier 2,39.07871720116618
7.04,2,3,1,3,6,6,3,0,6,MECH,1,Tier 3,34.76384839650146
9.57,2,6,2,5,8,8,5,0,6,MECH,1,Tier 2,50.5597667638484
7.92,2,6,1,5,4,7,3,0,6,CSE,1,Tier 2,38.48979591836734
8.56,2,5,1,6,7,6,5,0,5,CSE,1,Tier 2,43.69096209912537
6.24,2,3,1,2,5,5,2,0,6,CSE,0,Not Eligible,30.157434402332363
8.74,2,6,1,5,7,9,4,0,6,CSE,1,Tier 2,46.046647230320694
9.09,1,4,2,7,7,8,3,0,8,CSE,1,Tier 1,49.57434402332361
7.46,2,4,1,4,4,5,3,0,4,CSE,1,Tier 3,33.16618075801749
7.81,3,3,1,7,7,6,4,0,4,ECE,1,Tier 3,39.17201166180758
8.33,2,5,1,5,6,5,3,0,6,CIVIL,1,Tier 2,38.76967930029155
6.43,2,3,1,3,3,7,1,0,7,CSE,0,Not Eligible,30.198250728862973
7.51,4,4,1,6,6,7,3,0,8,CIVIL,0,Not Eligible,37.77259475218659
7.2,2,3,1,7,4,5,3,0,4,ECE,1,Tier 3,34.02332361516035
6.3,3,3,1,5,3,7,2,0,5,MECH,0,Not Eligible,29.825072886297377
7.11,2,5,1,7,5,6,4,0,6,CIVIL,1,Tier 3,38.67638483965015
5.85,3,2,1,7,3,4,1,0,6,CSE,0,Not Eligible,27.288629737609327
5.45,3,2,1,3,2,5,1,1,6,AI&DS,0,Not Eligible,24.25655976676385
6.25,3,3,1,6,5,5,1,1,4,CSE,0,Not Eligible,31.049562682215743
9.43,1,6,1,4,7,8,4,1,7,ECE,1,Tier 1,47.836734693877546
7.64,2,3,1,6,7,4,3,0,3,CSE,1,Tier 2,36.542274052478135
9.46,2,3,2,6,6,6,4,0,7,ECE,1,Tier 2,44.97376093294461
7.3,1,5,1,7,3,7,3,0,5,ECE,1,Tier 3,37.55102040816327
6.93,3,4,1,7,5,7,3,0,4,ISE,1,Tier 3,36.029154518950435
7.52,1,2,1,6,7,7,3,0,6,ECE,1,Tier 2,40.5597667638484
7.32,3,3,2,6,6,8,2,1,5,MECH,1,Tier 3,39.91836734693878
6.09,3,4,1,5,7,5,2,1,6,AI&DS,0,Not Eligible,34.70553935860058
7.92,1,5,1,6,6,6,2,1,5,ECE,1,Tier 2,40.53061224489795
6.6,3,4,1,5,5,4,2,0,8,ECE,1,Tier 3,32.09912536443149
7.85,2,4,1,7,3,5,3,0,7,AI&DS,1,Tier 2,36.18075801749271
